item,user,rating
4461,478,8.0
4461,450,9.0
4461,74,8.0
4461,197,8.0
4461,510,8.0
4461,544,8.0
4461,365,6.0
4461,190,8.0
4461,6,9.0
4461,434,6.0
4461,598,9.0
4461,210,8.0
4461,408,8.0
4461,589,6.0
4461,294,9.0
4462,195,7.0
4462,39,7.0
4462,60,4.0
4462,255,7.0
4462,0,7.0
4462,331,7.0
4462,133,7.0
4462,17,4.0
4462,78,7.0
4462,96,7.0
4462,37,7.0
4462,63,7.0
4462,135,7.0
4462,459,7.0
4462,241,7.0
4462,112,7.0
4462,131,7.0
4462,492,7.0
4462,108,7.0
4462,348,7.0
4462,300,7.0
4462,210,7.0
4462,346,7.0
4462,66,7.0
4462,536,7.0
4463,330,8.0
4463,549,8.0
4463,225,8.0
4463,362,8.0
4463,526,8.0
4463,432,6.0
4463,106,8.0
4463,344,6.0
4463,413,8.0
4463,498,8.0
4463,291,8.0
4463,460,8.0
4463,366,6.0
4463,37,6.0
4463,487,8.0
4463,589,6.0
4463,563,8.0
4463,339,8.0
4463,29,6.0
4463,125,8.0
4463,155,8.0
4463,568,8.0
4463,502,8.0
4463,529,8.0
4463,341,8.0
4464,145,8.0
4464,447,8.0
4464,431,8.0
4464,383,8.0
4464,417,8.0
4464,286,8.0
4464,316,5.0
4464,400,5.0
4464,134,8.0
4464,40,5.0
4464,290,8.0
4464,347,8.0
4464,164,5.0
4464,199,8.0
4464,540,5.0
4464,265,8.0
4464,262,5.0
4464,415,8.0
4464,72,8.0
4464,73,9.0
4464,19,5.0
4464,57,8.0
4464,213,8.0
4464,102,8.0
4464,107,8.0
4465,426,8.0
4465,266,5.0
4465,574,8.0
4465,381,8.0
4465,475,8.0
4465,441,8.0
4465,535,4.0
4465,560,8.0
4465,268,8.0
4465,31,5.0
4465,278,8.0
4465,517,8.0
4465,36,8.0
4465,556,5.0
4465,365,8.0
4465,122,8.0
4465,153,8.0
4465,171,5.0
4465,118,8.0
4465,174,8.0
4465,454,8.0
4465,105,8.0
4465,226,8.0
4465,429,8.0
4465,33,8.0
4466,130,7.0
4466,310,4.0
4466,404,4.0
4466,264,7.0
4466,521,7.0
4466,121,7.0
4466,499,7.0
4466,75,4.0
4466,253,4.0
4466,101,4.0
4466,198,4.0
4466,37,7.0
4466,251,7.0
4466,560,8.0
4466,209,7.0
4466,585,8.0
4466,378,8.0
4466,526,7.0
4466,24,5.0
4466,388,7.0
4466,225,4.0
4466,173,4.0
4466,63,5.0
4466,125,7.0
4466,486,7.0
4467,150,7.0
4467,242,7.0
4467,362,7.0
4467,173,4.0
4467,267,7.0
4467,74,8.0
4467,258,7.0
4467,180,7.0
4467,542,7.0
4467,424,7.0
4467,497,7.0
4467,416,7.0
4467,85,7.0
4467,539,7.0
4467,34,7.0
4467,77,7.0
4467,378,7.0
4467,216,7.0
4467,464,7.0
4467,67,7.0
4467,7,7.0
4467,231,7.0
4467,494,7.0
4467,538,7.0
4467,186,7.0
4468,285,3.0
4468,454,3.0
4468,267,3.0
4468,279,2.0
4468,236,5.0
4468,348,5.0
4468,275,3.0
4468,11,3.0
4468,458,5.0
4468,430,5.0
4468,15,3.0
4468,86,8.0
4468,505,2.0
4468,464,5.0
4468,396,5.0
4468,568,5.0
4468,240,3.0
4468,465,3.0
4468,525,3.0
4468,512,5.0
4468,380,3.0
4468,162,3.0
4468,317,2.0
4468,421,2.0
4468,290,5.0
4469,187,7.0
4469,460,8.0
4469,211,8.0
4469,235,8.0
4469,156,9.0
4469,365,5.0
4469,373,5.0
4469,550,8.0
4469,117,5.0
4469,363,7.0
4469,51,7.0
4469,191,5.0
4469,446,7.0
4469,150,7.0
4469,89,7.0
4469,216,7.0
4469,112,8.0
4469,149,7.0
4469,383,5.0
4469,41,5.0
4469,303,5.0
4469,220,8.0
4469,486,8.0
4469,401,5.0
4469,320,8.0
4470,344,8.0
4470,149,6.0
4470,562,6.0
4470,124,8.0
4470,34,8.0
4470,251,8.0
4470,253,5.0
4470,461,6.0
4470,567,8.0
4470,111,6.0
4470,453,8.0
4470,342,6.0
4470,469,5.0
4470,174,8.0
4470,232,8.0
4470,488,8.0
4470,301,5.0
4470,128,8.0
4470,286,8.0
4470,591,5.0
4470,477,6.0
4470,278,8.0
4470,506,8.0
4470,308,8.0
4470,527,6.0
4471,513,8.0
4471,475,6.0
4471,590,8.0
4471,115,8.0
4471,543,5.0
4471,9,6.0
4471,239,8.0
4471,426,8.0
4471,290,8.0
4471,124,8.0
4471,378,6.0
4471,400,8.0
4471,441,6.0
4471,456,9.0
4471,52,9.0
4471,36,8.0
4471,55,8.0
4471,284,8.0
4471,570,8.0
4471,203,8.0
4471,260,8.0
4471,135,6.0
4471,89,8.0
4471,201,8.0
4471,141,8.0
4472,338,8.0
4472,330,8.0
4472,404,8.0
4472,241,8.0
4472,127,8.0
4472,451,8.0
4472,481,8.0
4472,51,8.0
4472,390,8.0
4472,119,8.0
4472,540,8.0
4472,198,8.0
4472,259,8.0
4472,274,8.0
4472,129,8.0
4472,97,8.0
4472,493,8.0
4472,92,8.0
4472,29,8.0
4472,567,8.0
4472,414,8.0
4472,67,8.0
4472,96,8.0
4472,364,8.0
4472,285,8.0
4473,44,6.0
4473,436,6.0
4473,280,8.0
4473,70,6.0
4473,204,8.0
4473,39,5.0
4473,410,8.0
4473,468,6.0
4473,461,8.0
4473,326,8.0
4473,503,6.0
4473,404,5.0
4473,589,6.0
4473,552,6.0
4473,553,6.0
4473,269,5.0
4473,311,6.0
4473,82,8.0
4473,340,8.0
4473,518,8.0
4473,496,8.0
4473,391,8.0
4473,185,8.0
4473,154,6.0
4473,126,8.0
4474,71,7.0
4474,131,7.0
4474,403,7.0
4474,222,7.0
4474,580,7.0
4474,456,8.0
4474,147,3.0
4474,361,7.0
4474,99,7.0
4474,15,7.0
4474,220,8.0
4474,12,7.0
4474,293,7.0
4474,524,8.0
4474,458,8.0
4474,407,7.0
4474,429,7.0
4474,340,7.0
4474,81,7.0
4474,105,7.0
4474,165,8.0
4474,265,7.0
4474,530,7.0
4474,101,7.0
4474,51,7.0
4475,89,7.0
4475,11,7.0
4475,172,7.0
4475,345,7.0
4475,369,7.0
4475,351,7.0
4475,112,7.0
4475,37,7.0
4475,119,7.0
4475,466,7.0
4475,523,7.0
4475,205,7.0
4475,85,7.0
4475,234,8.0
4475,59,7.0
4475,259,7.0
4475,155,7.0
4475,249,7.0
4475,178,7.0
4475,21,8.0
4475,584,7.0
4475,430,7.0
4475,390,7.0
4475,47,7.0
4475,53,7.0
4476,284,7.0
4476,50,7.0
4476,429,5.0
4476,177,7.0
4476,568,7.0
4476,514,7.0
4476,107,7.0
4476,393,7.0
4476,381,7.0
4476,63,7.0
4476,480,7.0
4476,196,7.0
4476,106,7.0
4476,391,7.0
4476,62,5.0
4476,179,7.0
4476,8,7.0
4476,67,7.0
4476,254,7.0
4476,356,7.0
4476,42,7.0
4476,189,7.0
4476,467,7.0
4476,127,7.0
4476,340,7.0
4477,46,5.0
4477,581,5.0
4477,440,5.0
4477,325,5.0
4477,403,5.0
4477,300,5.0
4477,80,8.0
4477,289,5.0
4477,351,5.0
4477,491,5.0
4477,204,5.0
4477,569,8.0
4477,231,5.0
4477,556,5.0
4477,549,5.0
4477,272,5.0
4477,105,3.0
4477,477,7.0
4477,266,5.0
4477,551,5.0
4477,546,5.0
4477,274,5.0
4477,427,7.0
4477,107,3.0
4477,522,5.0
4478,141,6.0
4478,501,6.0
4478,49,3.0
4478,336,6.0
4478,481,3.0
4478,292,3.0
4478,426,6.0
4478,246,6.0
4478,585,3.0
4478,326,6.0
4478,477,6.0
4478,550,6.0
4478,390,6.0
4478,224,6.0
4478,374,6.0
4478,525,3.0
4478,62,3.0
4478,384,8.0
4478,429,3.0
4478,593,3.0
4478,132,6.0
4478,257,3.0
4478,90,8.0
4478,450,3.0
4478,355,3.0
4479,61,8.0
4479,223,8.0
4479,13,8.0
4479,253,8.0
4479,46,8.0
4479,486,8.0
4479,191,8.0
4479,103,8.0
4479,557,8.0
4479,467,8.0
4479,482,8.0
4479,216,8.0
4479,210,8.0
4479,185,8.0
4479,115,8.0
4479,575,8.0
4479,331,8.0
4479,496,8.0
4479,279,5.0
4479,120,8.0
4479,118,8.0
4479,260,8.0
4479,262,8.0
4479,69,8.0
4479,530,8.0
4480,171,7.0
4480,269,7.0
4480,458,6.0
4480,309,7.0
4480,360,8.0
4480,344,7.0
4480,558,7.0
4480,88,7.0
4480,416,7.0
4480,257,8.0
4480,168,7.0
4480,538,7.0
4480,469,7.0
4480,299,8.0
4480,598,8.0
4480,122,7.0
4480,515,7.0
4480,531,8.0
4480,401,8.0
4480,481,8.0
4480,595,7.0
4480,497,8.0
4480,352,6.0
4480,144,7.0
4480,470,6.0
4481,335,6.0
4481,181,6.0
4481,225,6.0
4481,57,6.0
4481,354,8.0
4481,593,6.0
4481,383,6.0
4481,270,9.0
4481,442,6.0
4481,153,6.0
4481,435,6.0
4481,504,8.0
4481,472,6.0
4481,63,6.0
4481,586,6.0
4481,549,6.0
4481,12,9.0
4481,182,6.0
4481,196,9.0
4481,293,6.0
4481,457,6.0
4481,539,6.0
4481,290,6.0
4481,126,8.0
4481,386,6.0
4482,3,7.0
4482,135,7.0
4482,441,7.0
4482,451,7.0
4482,500,7.0
4482,80,5.0
4482,438,7.0
4482,383,7.0
4482,476,7.0
4482,264,7.0
4482,93,7.0
4482,243,7.0
4482,192,7.0
4482,482,7.0
4482,134,7.0
4482,404,5.0
4482,464,5.0
4482,578,7.0
4482,197,7.0
4482,559,7.0
4482,401,7.0
4482,40,7.0
4482,393,7.0
4482,26,7.0
4482,332,5.0
4483,486,5.0
4483,243,8.0
4483,235,5.0
4483,565,8.0
4483,421,8.0
4483,480,5.0
4483,151,8.0
4483,324,5.0
4483,2,5.0
4483,232,4.0
4483,100,4.0
4483,427,8.0
4483,43,8.0
4483,85,8.0
4483,188,5.0
4483,160,5.0
4483,137,8.0
4483,211,8.0
4483,119,8.0
4483,478,5.0
4483,539,5.0
4483,367,8.0
4483,126,8.0
4483,474,8.0
4483,555,5.0
4484,483,5.0
4484,355,7.0
4484,181,5.0
4484,535,5.0
4484,17,5.0
4484,33,5.0
4484,300,7.0
4484,35,5.0
4484,349,5.0
4484,97,5.0
4484,188,7.0
4484,569,7.0
4484,246,7.0
4484,214,7.0
4484,289,5.0
4484,21,5.0
4484,247,7.0
4484,189,5.0
4484,367,5.0
4484,263,5.0
4484,252,7.0
4484,567,7.0
4484,495,7.0
4484,76,7.0
4484,584,7.0
4485,420,6.0
4485,392,9.0
4485,321,6.0
4485,346,6.0
4485,343,6.0
4485,291,9.0
4485,486,6.0
4485,6,6.0
4485,306,6.0
4485,432,6.0
4485,99,6.0
4485,538,6.0
4485,537,7.0
4485,74,8.0
4485,328,9.0
4485,481,6.0
4485,488,6.0
4485,54,6.0
4485,479,9.0
4485,546,9.0
4485,397,9.0
4485,568,8.0
4485,232,6.0
4485,357,6.0
4485,37,6.0
4486,429,5.0
4486,345,5.0
4486,213,5.0
4486,575,5.0
4486,410,7.0
4486,145,5.0
4486,108,8.0
4486,386,5.0
4486,408,8.0
4486,587,5.0
4486,147,5.0
4486,454,7.0
4486,86,8.0
4486,399,9.0
4486,437,5.0
4486,376,7.0
4486,467,5.0
4486,328,9.0
4486,282,9.0
4486,131,5.0
4486,350,9.0
4486,151,5.0
4486,77,5.0
4486,258,9.0
4486,44,9.0
4487,55,3.0
4487,234,3.0
4487,480,5.0
4487,5,5.0
4487,372,3.0
4487,91,7.0
4487,202,3.0
4487,168,3.0
4487,135,3.0
4487,17,2.0
4487,537,3.0
4487,208,7.0
4487,224,3.0
4487,98,3.0
4487,575,3.0
4487,515,2.0
4487,152,3.0
4487,161,2.0
4487,184,5.0
4487,16,3.0
4487,134,5.0
4487,182,2.0
4487,331,3.0
4487,435,5.0
4487,320,3.0
4488,76,4.0
4488,206,4.0
4488,514,6.0
4488,12,6.0
4488,497,9.0
4488,476,6.0
4488,118,6.0
4488,223,6.0
4488,580,6.0
4488,261,4.0
4488,21,6.0
4488,46,6.0
4488,366,4.0
4488,64,6.0
4488,481,8.0
4488,486,6.0
4488,221,6.0
4488,40,6.0
4488,210,7.0
4488,197,6.0
4488,315,6.0
4488,159,6.0
4488,336,6.0
4488,520,7.0
4488,309,4.0
4489,17,3.0
4489,256,8.0
4489,389,5.0
4489,53,5.0
4489,107,5.0
4489,545,3.0
4489,530,5.0
4489,366,5.0
4489,409,5.0
4489,3,5.0
4489,393,5.0
4489,77,3.0
4489,499,5.0
4489,558,5.0
4489,377,3.0
4489,28,8.0
4489,582,5.0
4489,383,5.0
4489,300,7.0
4489,444,8.0
4489,466,7.0
4489,502,5.0
4489,214,5.0
4489,213,5.0
4489,441,5.0
4490,490,6.0
4490,408,6.0
4490,531,7.0
4490,140,6.0
4490,6,7.0
4490,387,7.0
4490,336,6.0
4490,201,7.0
4490,20,7.0
4490,573,7.0
4490,26,6.0
4490,148,6.0
4490,28,6.0
4490,227,9.0
4490,43,7.0
4490,258,6.0
4490,439,7.0
4490,366,6.0
4490,371,7.0
4490,475,7.0
4490,326,7.0
4490,477,7.0
4490,416,6.0
4490,67,7.0
4490,535,4.0
4491,54,8.0
4491,60,8.0
4491,459,8.0
4491,27,8.0
4491,365,8.0
4491,410,8.0
4491,112,8.0
4491,33,8.0
4491,184,8.0
4491,461,8.0
4491,366,8.0
4491,489,8.0
4491,74,8.0
4491,321,8.0
4491,545,8.0
4491,73,7.0
4491,116,8.0
4491,104,8.0
4491,498,8.0
4491,62,8.0
4491,289,8.0
4491,473,8.0
4491,49,8.0
4491,411,8.0
4491,342,8.0
4492,588,8.0
4492,345,7.0
4492,217,7.0
4492,508,8.0
4492,214,7.0
4492,230,5.0
4492,566,8.0
4492,380,8.0
4492,252,7.0
4492,585,5.0
4492,240,8.0
4492,595,5.0
4492,434,7.0
4492,527,5.0
4492,120,8.0
4492,520,5.0
4492,254,5.0
4492,417,7.0
4492,340,8.0
4492,564,8.0
4492,299,8.0
4492,53,7.0
4492,356,8.0
4492,538,8.0
4492,383,8.0
4493,379,4.0
4493,373,7.0
4493,264,9.0
4493,36,9.0
4493,165,7.0
4493,568,9.0
4493,135,7.0
4493,227,5.0
4493,581,7.0
4493,34,7.0
4493,330,7.0
4493,114,7.0
4493,461,4.0
4493,138,9.0
4493,179,7.0
4493,176,9.0
4493,239,5.0
4493,195,5.0
4493,57,4.0
4493,519,7.0
4493,222,4.0
4493,426,9.0
4493,140,7.0
4493,23,7.0
4493,315,7.0
4494,234,4.0
4494,140,4.0
4494,366,4.0
4494,594,4.0
4494,14,4.0
4494,82,4.0
4494,200,4.0
4494,350,4.0
4494,154,4.0
4494,229,4.0
4494,435,4.0
4494,71,7.0
4494,171,4.0
4494,287,4.0
4494,52,4.0
4494,512,4.0
4494,481,4.0
4494,60,4.0
4494,212,4.0
4494,446,4.0
4494,81,4.0
4494,331,7.0
4494,167,4.0
4494,103,4.0
4494,556,4.0
4495,266,5.0
4495,186,9.0
4495,245,5.0
4495,358,8.0
4495,407,9.0
4495,362,8.0
4495,202,5.0
4495,351,9.0
4495,453,8.0
4495,483,8.0
4495,410,8.0
4495,172,5.0
4495,160,5.0
4495,423,9.0
4495,87,8.0
4495,587,9.0
4495,304,5.0
4495,547,8.0
4495,67,5.0
4495,562,5.0
4495,480,5.0
4495,84,9.0
4495,150,5.0
4495,280,5.0
4495,195,9.0
4496,216,8.0
4496,571,6.0
4496,516,9.0
4496,126,9.0
4496,370,6.0
4496,94,6.0
4496,301,3.0
4496,188,8.0
4496,407,8.0
4496,150,6.0
4496,308,8.0
4496,14,9.0
4496,262,6.0
4496,445,8.0
4496,165,3.0
4496,263,4.0
4496,598,9.0
4496,31,6.0
4496,397,6.0
4496,475,9.0
4496,520,6.0
4496,581,3.0
4496,508,8.0
4496,338,9.0
4496,306,9.0
4497,468,5.0
4497,309,8.0
4497,599,9.0
4497,256,5.0
4497,419,8.0
4497,183,8.0
4497,195,8.0
4497,432,5.0
4497,338,8.0
4497,358,8.0
4497,148,8.0
4497,2,5.0
4497,245,8.0
4497,103,8.0
4497,50,5.0
4497,589,8.0
4497,134,8.0
4497,392,5.0
4497,562,8.0
4497,13,8.0
4497,431,8.0
4497,567,8.0
4497,130,5.0
4497,304,5.0
4497,57,8.0
4498,380,7.0
4498,402,4.0
4498,571,7.0
4498,261,4.0
4498,443,9.0
4498,277,7.0
4498,29,7.0
4498,386,7.0
4498,470,7.0
4498,350,4.0
4498,403,7.0
4498,321,7.0
4498,564,7.0
4498,71,7.0
4498,545,4.0
4498,306,7.0
4498,293,7.0
4498,133,7.0
4498,47,7.0
4498,84,9.0
4498,54,7.0
4498,451,7.0
4498,116,4.0
4498,353,7.0
4498,581,4.0
4499,28,8.0
4499,265,6.0
4499,204,8.0
4499,158,7.0
4499,368,8.0
4499,226,7.0
4499,270,8.0
4499,418,7.0
4499,290,7.0
4499,223,8.0
4499,118,7.0
4499,57,6.0
4499,586,7.0
4499,379,7.0
4499,505,6.0
4499,253,4.0
4499,309,6.0
4499,147,4.0
4499,469,7.0
4499,208,8.0
4499,97,6.0
4499,52,8.0
4499,374,8.0
4499,146,7.0
4499,76,8.0
4500,314,6.0
4500,346,6.0
4500,478,6.0
4500,23,8.0
4500,579,5.0
4500,75,5.0
4500,162,6.0
4500,41,8.0
4500,269,6.0
4500,35,8.0
4500,176,6.0
4500,99,8.0
4500,466,8.0
4500,491,8.0
4500,587,8.0
4500,416,6.0
4500,58,5.0
4500,82,8.0
4500,158,8.0
4500,181,8.0
4500,393,8.0
4500,233,8.0
4500,140,6.0
4500,391,8.0
4500,202,6.0
4501,17,4.0
4501,426,5.0
4501,552,4.0
4501,2,5.0
4501,188,5.0
4501,382,5.0
4501,516,4.0
4501,32,5.0
4501,155,5.0
4501,504,5.0
4501,148,5.0
4501,348,4.0
4501,400,5.0
4501,363,7.0
4501,379,4.0
4501,406,7.0
4501,90,7.0
4501,462,7.0
4501,493,5.0
4501,236,5.0
4501,387,7.0
4501,342,7.0
4501,21,5.0
4501,505,4.0
4501,567,5.0
4502,453,7.0
4502,36,7.0
4502,482,8.0
4502,327,7.0
4502,208,7.0
4502,162,5.0
4502,133,5.0
4502,51,8.0
4502,55,4.0
4502,538,4.0
4502,419,5.0
4502,170,8.0
4502,391,7.0
4502,64,7.0
4502,319,7.0
4502,475,8.0
4502,314,5.0
4502,384,5.0
4502,116,7.0
4502,44,7.0
4502,252,7.0
4502,126,8.0
4502,492,7.0
4502,258,7.0
4502,301,4.0
4503,229,6.0
4503,251,6.0
4503,32,5.0
4503,100,6.0
4503,439,6.0
4503,343,5.0
4503,281,6.0
4503,387,9.0
4503,295,6.0
4503,511,5.0
4503,499,5.0
4503,538,5.0
4503,164,5.0
4503,70,5.0
4503,269,5.0
4503,16,5.0
4503,273,6.0
4503,285,6.0
4503,52,5.0
4503,573,6.0
4503,449,6.0
4503,555,6.0
4503,352,6.0
4503,127,5.0
4503,17,5.0
4504,165,8.0
4504,516,8.0
4504,117,6.0
4504,250,8.0
4504,363,6.0
4504,68,8.0
4504,280,8.0
4504,82,6.0
4504,549,8.0
4504,420,8.0
4504,350,8.0
4504,539,8.0
4504,404,8.0
4504,146,8.0
4504,564,8.0
4504,467,6.0
4504,81,6.0
4504,588,8.0
4504,413,8.0
4504,579,8.0
4504,46,8.0
4504,202,8.0
4504,116,8.0
4504,504,8.0
4504,369,6.0
4505,436,7.0
4505,455,7.0
4505,40,7.0
4505,318,6.0
4505,276,7.0
4505,218,6.0
4505,259,7.0
4505,387,4.0
4505,325,7.0
4505,468,7.0
4505,441,7.0
4505,213,7.0
4505,566,6.0
4505,550,6.0
4505,99,6.0
4505,281,7.0
4505,251,7.0
4505,386,7.0
4505,266,7.0
4505,128,7.0
4505,37,7.0
4505,365,7.0
4505,33,7.0
4505,579,6.0
4505,531,7.0
4506,583,8.0
4506,238,7.0
4506,530,8.0
4506,105,8.0
4506,234,8.0
4506,111,7.0
4506,2,7.0
4506,308,8.0
4506,299,8.0
4506,268,8.0
4506,390,7.0
4506,9,7.0
4506,488,8.0
4506,449,8.0
4506,573,7.0
4506,594,7.0
4506,384,4.0
4506,446,8.0
4506,411,8.0
4506,370,8.0
4506,38,7.0
4506,112,7.0
4506,469,7.0
4506,146,7.0
4506,430,7.0
4507,326,6.0
4507,17,6.0
4507,488,6.0
4507,301,6.0
4507,313,6.0
4507,467,6.0
4507,483,6.0
4507,365,6.0
4507,540,6.0
4507,247,8.0
4507,58,6.0
4507,369,6.0
4507,353,6.0
4507,187,6.0
4507,432,6.0
4507,304,6.0
4507,298,6.0
4507,218,6.0
4507,404,6.0
4507,442,6.0
4507,255,6.0
4507,476,6.0
4507,274,6.0
4507,63,6.0
4507,419,6.0
4508,19,6.0
4508,14,6.0
4508,219,6.0
4508,466,6.0
4508,132,8.0
4508,114,6.0
4508,415,6.0
4508,10,4.0
4508,447,6.0
4508,324,6.0
4508,597,6.0
4508,203,6.0
4508,498,6.0
4508,283,6.0
4508,403,6.0
4508,555,6.0
4508,81,6.0
4508,248,6.0
4508,342,6.0
4508,268,8.0
4508,349,6.0
4508,275,6.0
4508,205,6.0
4508,151,6.0
4508,172,6.0
4509,40,8.0
4509,162,7.0
4509,100,8.0
4509,118,8.0
4509,317,3.0
4509,422,7.0
4509,382,7.0
4509,63,7.0
4509,579,7.0
4509,192,7.0
4509,193,4.0
4509,327,7.0
4509,67,8.0
4509,498,8.0
4509,115,4.0
4509,534,8.0
4509,55,4.0
4509,461,7.0
4509,371,7.0
4509,471,7.0
4509,416,7.0
4509,584,7.0
4509,554,4.0
4509,457,4.0
4509,592,8.0
4510,131,3.0
4510,528,5.0
4510,475,3.0
4510,82,3.0
4510,426,5.0
4510,160,5.0
4510,501,7.0
4510,237,3.0
4510,144,5.0
4510,70,3.0
4510,316,3.0
4510,17,2.0
4510,305,3.0
4510,356,5.0
4510,487,5.0
4510,271,3.0
4510,402,2.0
4510,39,3.0
4510,444,5.0
4510,346,3.0
4510,521,8.0
4510,207,3.0
4510,242,5.0
4510,494,3.0
4510,299,3.0
4511,256,7.0
4511,549,7.0
4511,235,7.0
4511,360,7.0
4511,223,7.0
4511,524,7.0
4511,341,7.0
4511,562,8.0
4511,204,7.0
4511,455,7.0
4511,254,7.0
4511,483,7.0
4511,104,7.0
4511,364,7.0
4511,169,8.0
4511,41,7.0
4511,249,7.0
4511,247,8.0
4511,413,7.0
4511,397,8.0
4511,392,7.0
4511,72,7.0
4511,185,8.0
4511,515,7.0
4511,12,7.0
4512,186,7.0
4512,362,7.0
4512,400,4.0
4512,513,7.0
4512,443,8.0
4512,104,6.0
4512,441,8.0
4512,332,6.0
4512,397,8.0
4512,9,7.0
4512,178,7.0
4512,539,6.0
4512,544,6.0
4512,365,7.0
4512,320,4.0
4512,390,6.0
4512,436,6.0
4512,204,6.0
4512,562,6.0
4512,574,6.0
4512,132,7.0
4512,389,7.0
4512,149,7.0
4512,91,7.0
4512,37,8.0
4513,493,7.0
4513,200,7.0
4513,327,7.0
4513,291,7.0
4513,377,7.0
4513,320,7.0
4513,369,7.0
4513,471,7.0
4513,193,7.0
4513,315,7.0
4513,12,7.0
4513,534,7.0
4513,547,7.0
4513,519,7.0
4513,181,7.0
4513,447,7.0
4513,442,7.0
4513,370,7.0
4513,21,7.0
4513,256,7.0
4513,538,7.0
4513,111,7.0
4513,85,7.0
4513,378,7.0
4513,476,7.0
4514,255,6.0
4514,403,6.0
4514,515,6.0
4514,132,8.0
4514,380,8.0
4514,201,7.0
4514,318,7.0
4514,240,7.0
4514,334,7.0
4514,432,7.0
4514,563,7.0
4514,195,7.0
4514,274,7.0
4514,364,7.0
4514,343,7.0
4514,574,7.0
4514,18,6.0
4514,42,6.0
4514,357,7.0
4514,212,8.0
4514,345,7.0
4514,234,7.0
4514,477,7.0
4514,46,7.0
4514,175,7.0
4515,418,7.0
4515,66,5.0
4515,544,5.0
4515,298,7.0
4515,288,7.0
4515,16,7.0
4515,111,7.0
4515,391,7.0
4515,209,5.0
4515,591,7.0
4515,375,5.0
4515,466,7.0
4515,590,7.0
4515,116,5.0
4515,60,5.0
4515,363,7.0
4515,570,7.0
4515,319,7.0
4515,594,5.0
4515,9,7.0
4515,150,5.0
4515,349,7.0
4515,459,7.0
4515,281,7.0
4515,315,7.0
4516,47,8.0
4516,457,2.0
4516,278,3.0
4516,406,8.0
4516,142,2.0
4516,546,4.0
4516,475,4.0
4516,61,3.0
4516,104,3.0
4516,412,8.0
4516,324,4.0
4516,232,3.0
4516,184,4.0
4516,376,3.0
4516,82,3.0
4516,0,4.0
4516,261,2.0
4516,253,2.0
4516,399,3.0
4516,383,3.0
4516,241,3.0
4516,83,2.0
4516,264,4.0
4516,123,2.0
4516,192,4.0
4517,199,6.0
4517,51,8.0
4517,472,8.0
4517,564,8.0
4517,473,8.0
4517,574,8.0
4517,301,5.0
4517,428,8.0
4517,94,8.0
4517,597,6.0
4517,371,6.0
4517,13,6.0
4517,4,8.0
4517,287,8.0
4517,358,8.0
4517,289,6.0
4517,42,6.0
4517,381,8.0
4517,263,6.0
4517,556,8.0
4517,354,8.0
4517,66,5.0
4517,321,6.0
4517,34,8.0
4517,130,8.0
4518,294,5.0
4518,461,5.0
4518,105,5.0
4518,43,5.0
4518,577,7.0
4518,162,5.0
4518,485,5.0
4518,7,5.0
4518,409,5.0
4518,558,5.0
4518,270,8.0
4518,47,8.0
4518,286,7.0
4518,404,5.0
4518,589,5.0
4518,16,8.0
4518,471,5.0
4518,97,5.0
4518,86,7.0
4518,349,5.0
4518,564,8.0
4518,31,7.0
4518,378,5.0
4518,520,5.0
4518,578,5.0
4519,290,7.0
4519,470,6.0
4519,486,7.0
4519,21,7.0
4519,128,7.0
4519,490,7.0
4519,28,7.0
4519,64,7.0
4519,218,7.0
4519,558,7.0
4519,412,8.0
4519,36,6.0
4519,576,7.0
4519,45,7.0
4519,351,7.0
4519,423,7.0
4519,458,6.0
4519,546,7.0
4519,163,7.0
4519,584,7.0
4519,409,7.0
4519,377,7.0
4519,26,6.0
4519,520,7.0
4519,215,7.0
4520,245,6.0
4520,137,8.0
4520,551,8.0
4520,493,8.0
4520,276,6.0
4520,118,8.0
4520,282,6.0
4520,44,6.0
4520,471,8.0
4520,27,8.0
4520,580,8.0
4520,391,8.0
4520,381,8.0
4520,323,6.0
4520,384,6.0
4520,35,8.0
4520,371,8.0
4520,235,8.0
4520,383,8.0
4520,338,8.0
4520,480,6.0
4520,448,8.0
4520,269,6.0
4520,103,8.0
4520,193,8.0
4521,569,6.0
4521,11,8.0
4521,535,5.0
4521,400,6.0
4521,404,6.0
4521,110,6.0
4521,58,6.0
4521,482,8.0
4521,264,6.0
4521,335,8.0
4521,203,8.0
4521,140,6.0
4521,374,8.0
4521,362,8.0
4521,171,8.0
4521,64,6.0
4521,20,8.0
4521,564,6.0
4521,126,8.0
4521,120,6.0
4521,422,6.0
4521,5,8.0
4521,81,8.0
4521,62,8.0
4521,204,6.0
4522,200,5.0
4522,303,3.0
4522,401,3.0
4522,254,3.0
4522,104,3.0
4522,562,7.0
4522,315,5.0
4522,77,2.0
4522,563,7.0
4522,256,5.0
4522,38,7.0
4522,37,3.0
4522,179,7.0
4522,164,3.0
4522,123,5.0
4522,546,5.0
4522,224,5.0
4522,581,5.0
4522,376,3.0
4522,564,3.0
4522,17,2.0
4522,45,5.0
4522,434,5.0
4522,556,5.0
4522,26,5.0
4523,501,7.0
4523,168,8.0
4523,427,7.0
4523,474,7.0
4523,524,8.0
4523,380,8.0
4523,454,7.0
4523,198,7.0
4523,56,8.0
4523,448,7.0
4523,562,7.0
4523,569,4.0
4523,404,4.0
4523,77,4.0
